times,counts
0,20
1,17
2,10
3,17
4,10
5,13
6,15
7,14
8,22
9,18
10,20
11,30
12,26
13,24
14,23
15,15
16,21
17,25
18,22
19,24
20,24
21,14
22,23
23,25
24,25
25,19
26,24
27,20
28,18
29,28
30,18
31,25
32,32
33,27
34,24
35,31
36,23
37,24
38,39
39,31
40,27
41,33
42,31
43,30
44,40
45,32
46,39
47,37
48,50
49,42
50,39
51,41
52,38
53,40
54,38
55,36
56,34
57,44
58,48
59,42
60,42
61,39
62,40
63,48
64,51
65,44
66,52
67,48
68,47
69,50
70,46
71,44
72,45
73,45
74,56
75,46
76,52
77,47
78,41
79,49
80,50
81,45
82,44
83,52
84,52
85,53
86,55
87,52
88,44
89,46
90,49
91,61
92,48
93,58
94,50
95,48
96,47
97,48
98,50
99,45
100,53
