times,counts
0,14
1,16
2,18
3,18
4,17
5,15
6,20
7,27
8,19
9,21
10,24
11,16
12,18
13,16
14,19
15,22
16,20
17,21
18,23
19,18
20,10
21,23
22,24
23,22
24,17
25,17
26,19
27,18
28,18
29,20
30,26
31,17
32,19
33,16
34,14
35,17
36,14
37,13
38,13
39,8
40,11
41,10
42,14
43,11
44,11
45,11
46,12
47,8
48,5
49,6
50,5
51,4
52,10
53,10
54,9
55,9
56,9
57,12
58,11
59,6
60,9
61,10
62,10
63,13
64,6
65,3
66,9
67,4
68,3
69,7
70,3
71,6
72,5
73,5
74,6
75,5
76,2
77,3
78,3
79,1
80,4
81,5
85,1
86,1
88,2
89,1
90,1
91,1
92,5
93,2
95,1
99,1
100,1
