times,counts
-4,1
-2,6
-1,6
0,12
1,13
2,9
3,17
4,11
5,17
6,18
7,26
8,16
9,13
10,25
11,22
12,23
13,16
14,18
15,29
16,25
17,26
18,30
19,20
20,26
21,25
22,27
23,27
24,30
25,35
26,29
27,29
28,25
29,34
30,38
31,29
32,33
33,35
34,23
35,24
36,23
37,32
38,28
39,32
40,31
41,26
42,18
43,31
44,30
45,29
46,15
47,27
48,35
49,27
50,36
51,18
52,37
53,29
54,30
55,32
56,28
57,44
58,23
59,30
60,34
61,40
62,23
63,36
64,28
65,37
66,22
67,37
68,22
69,29
70,29
71,38
72,30
73,42
74,41
75,33
76,46
77,42
78,35
79,32
80,48
81,42
82,32
83,31
84,27
85,37
86,36
87,25
88,31
89,18
90,27
91,23
92,33
93,20
94,31
95,20
96,21
97,29
98,20
99,19
100,15
101,10
102,8
103,1
104,1
105,2
108,1
