times,counts
-4,3
-2,5
-1,9
0,15
1,15
2,11
3,13
4,9
5,14
6,16
7,23
8,27
9,21
10,21
11,22
12,30
13,26
14,21
15,25
16,29
17,25
18,30
19,28
20,43
21,38
22,25
23,39
24,27
25,44
26,48
27,48
28,40
29,43
30,52
31,46
32,51
33,35
34,41
35,58
36,53
37,58
38,44
39,50
40,47
41,47
42,71
43,54
44,68
45,51
46,61
47,61
48,64
49,47
50,52
51,71
52,60
53,54
54,56
55,61
56,71
57,58
58,51
59,63
60,63
61,49
62,62
63,64
64,67
65,71
66,65
67,67
68,53
69,58
70,60
71,54
72,68
73,57
74,42
75,60
76,59
77,48
78,47
79,54
80,56
81,59
82,55
83,57
84,53
85,60
86,59
87,70
88,74
89,69
90,82
91,69
92,79
93,72
94,68
95,73
96,83
97,74
98,55
99,47
100,40
101,25
102,15
103,13
104,7
106,2
108,1
