times,counts
-3,2
-2,4
-1,8
0,9
1,19
2,14
3,15
4,21
5,34
6,26
7,28
8,18
9,27
10,27
11,21
12,20
13,33
14,27
15,22
16,37
17,34
18,42
19,42
20,36
21,28
22,48
23,33
24,38
25,42
26,54
27,45
28,58
29,57
30,52
31,46
32,63
33,56
34,49
35,48
36,49
37,45
38,40
39,47
40,53
41,46
42,51
43,46
44,40
45,68
46,51
47,40
48,51
49,37
50,62
51,38
52,50
53,56
54,54
55,55
56,59
57,55
58,53
59,57
60,58
61,54
62,66
63,59
64,55
65,49
66,53
67,66
68,51
69,51
70,58
71,55
72,62
73,58
74,65
75,52
76,49
77,43
78,60
79,44
80,50
81,55
82,61
83,56
84,60
85,49
86,45
87,52
88,50
89,61
90,58
91,51
92,52
93,48
94,65
95,62
96,49
97,65
98,61
99,25
100,24
101,19
102,13
103,11
104,6
105,5
106,1
107,1
109,1
