times,counts
-4,1
-3,2
-2,7
-1,11
0,5
1,12
2,19
3,22
4,15
5,19
6,19
7,21
8,12
9,14
10,24
11,17
12,21
13,20
14,19
15,21
16,17
17,24
18,24
19,14
20,16
21,26
22,24
23,23
24,31
25,22
26,27
27,22
28,27
29,23
30,18
31,16
32,28
33,24
34,29
35,26
36,34
37,33
38,26
39,28
40,38
41,42
42,34
43,41
44,32
45,40
46,38
47,40
48,38
49,45
50,37
51,25
52,37
53,29
54,31
55,31
56,31
57,31
58,22
59,25
60,33
61,34
62,32
63,22
64,38
65,31
66,25
67,28
68,31
69,29
70,28
71,43
72,33
73,38
74,31
75,30
76,35
77,30
78,39
79,42
80,35
81,36
82,33
83,42
84,47
85,38
86,36
87,31
88,38
89,34
90,27
91,58
92,40
93,42
94,32
95,41
96,33
97,39
98,41
99,30
100,20
101,13
102,21
103,6
104,1
105,1
