times,counts
-4,1
-3,2
-2,5
-1,9
0,15
1,12
2,19
3,13
4,12
5,10
6,11
7,12
8,15
9,16
10,7
11,18
12,10
13,10
14,12
15,10
16,15
17,12
18,9
19,15
20,12
21,13
22,12
23,13
24,8
25,7
26,7
27,10
28,8
29,15
30,11
31,19
32,9
33,9
34,7
35,6
36,8
37,5
38,8
39,8
40,7
41,11
42,7
43,7
44,3
45,7
46,3
47,4
48,3
49,6
50,6
51,6
52,8
53,5
54,4
55,5
56,5
57,1
58,5
59,8
60,6
61,5
62,3
63,5
64,5
65,5
66,4
67,9
68,6
69,5
70,2
71,4
72,4
73,4
74,8
75,4
76,3
77,3
78,6
79,10
80,4
81,2
82,6
83,7
84,5
85,6
86,3
87,6
88,11
89,3
90,6
91,10
92,2
93,2
94,1
95,1
96,3
97,1
98,1
99,1
100,3
101,1
102,1
