,times,counts,rates
111,-21,0,2.3009425476463495e-09
112,-20,0,5.248813657990888e-08
113,-19,0,7.53268753411194e-07
114,-18,0,8.087115348195772e-06
115,-17,0,6.814940425689493e-05
116,-16,0,0.00046467956107054556
117,-15,0,0.0026174325575520924
118,-14,0,0.012331947550101738
119,-13,0,0.049038506331889595
120,-12,0,0.16577300923185087
121,-11,0,0.4794580901348489
122,-10,0,1.1940385622906684
123,-9,0,2.578220021010775
124,-8,0,4.8657764044127365
125,-7,0,8.103342473444037
126,-6,0,12.039607281985608
127,-5,0,16.150686710601413
128,-4,0,19.81504450533752
0,-3,2,22.55860707775633
1,-2,3,24.243674555511205
2,-1,6,25.09540035413835
3,0,10,25.555247506522655
4,1,14,26.05912780281725
5,2,18,26.86309380563593
6,3,22,27.980174684843924
7,4,20,29.220928037458552
8,5,24,30.302375974587708
9,6,19,30.997366610274405
10,7,30,31.27918653970835
11,8,18,31.378201701123043
12,9,27,31.70093672441579
13,10,25,32.66372455322903
14,11,42,34.53216258834856
15,12,23,37.30605204798382
16,13,35,40.656712491582034
17,14,33,43.94986905012411
18,15,24,46.40866096699548
19,16,41,47.41726973926907
20,17,24,46.827629470718705
21,18,35,45.04504588113321
22,19,32,42.799922233548116
23,20,44,40.78304578978316
24,21,50,39.43410835121215
25,22,53,38.982452004377485
26,23,44,39.56939904582355
27,24,38,41.25212426930664
28,25,38,43.89288351754423
29,26,55,47.08479982748513
30,27,38,50.204726839069856
31,28,38,52.564385431726016
32,29,38,53.61052809225369
33,30,39,53.13063681392256
34,31,45,51.363077127548706
35,32,41,48.906680605865176
36,33,43,46.46201684992813
37,34,60,44.55889475995443
38,35,53,43.398685399233955
39,36,50,42.855983977153095
40,37,58,42.63009867362984
41,38,47,42.47369286474222
42,39,46,42.353984683848736
43,40,37,42.42687337424673
44,41,44,42.86190306481245
45,42,52,43.68527772325195
46,43,47,44.754776631218704
47,44,43,45.839805566371304
48,45,35,46.73108737854493
49,46,53,47.333971213601174
50,47,35,47.7072539303227
51,48,41,48.01529426863796
52,49,49,48.408269082760896
53,50,40,48.89733060686597
54,51,53,49.31068379343439
55,52,49,49.37337066280703
56,53,44,48.84608370812338
57,54,44,47.606459651774095
58,55,46,45.653581845693616
59,56,48,43.11971983839737
60,57,56,40.310849640623566
61,58,42,37.676896678409065
62,59,50,35.64743969938335
63,60,41,34.43137870830564
64,61,60,33.94809210887831
65,62,48,33.9316693164855
66,63,38,34.09070491047388
67,64,37,34.2092084337213
68,65,35,34.18088349363105
69,66,41,34.00732786609052
70,67,28,33.77229523254566
71,68,39,33.6168562097491
72,69,39,33.73701593643196
73,70,32,34.364624019576034
74,71,32,35.67368331424718
75,72,35,37.640768311929314
76,73,36,39.979112290991495
77,74,40,42.230493907069864
78,75,33,43.95369283544126
79,76,24,44.862692198953084
80,77,35,44.851868536417186
81,78,40,43.97722626186193
82,79,40,42.460507736718135
83,80,39,40.67532363505578
84,81,40,39.04722641214399
85,82,43,37.90678700443528
86,83,45,37.41516773430423
87,84,51,37.60949540159839
88,85,42,38.475755939793366
89,86,35,39.914694141228615
90,87,38,41.58808936168892
91,88,42,42.816326032738566
92,89,46,42.72004323080528
93,90,38,40.58401444292176
94,91,28,36.20980378720386
95,92,41,30.03904957223063
96,93,35,22.994354664191125
97,94,42,16.138320219611206
98,95,44,10.325322173025707
99,96,46,5.992273623163053
100,97,31,3.1424679645269995
101,98,42,1.4851288826777995
102,99,31,0.6308242198028483
103,100,25,0.23978875429695845
104,101,15,0.08095624964264239
105,102,13,0.023987318966160978
106,103,6,0.006129553372434531
107,104,3,0.0013181270349232699
108,105,4,0.00023078832160949438
129,106,0,3.147856260718399e-05
109,107,1,3.1331670330670377e-06
130,108,0,2.0063756641614235e-07
131,109,0,5.982812047687339e-09
132,110,0,2.694045917189931e-11
