times,counts
-3,4
-2,1
-1,7
0,13
1,12
2,13
3,16
4,16
5,14
6,17
7,12
8,10
9,16
10,19
11,18
12,10
13,11
14,13
15,9
16,13
17,6
18,8
19,14
20,5
21,13
22,4
23,5
24,11
25,13
26,9
27,6
28,6
29,10
30,13
31,11
32,4
33,11
34,10
35,7
36,8
37,9
38,9
39,7
40,2
41,7
42,7
43,8
44,6
45,5
46,5
47,3
48,11
49,6
50,2
51,5
52,4
53,6
54,4
55,1
56,5
57,5
58,3
59,2
60,2
61,4
62,3
63,3
64,4
65,2
66,2
67,1
68,3
70,2
71,1
73,1
74,1
75,1
76,1
77,1
78,2
79,1
80,1
81,1
83,1
84,2
86,1
87,1
88,1
89,1
90,1
92,1
95,1
96,4
97,1
100,1
