times,counts
-3,2
-2,10
-1,4
0,8
1,16
2,19
3,17
4,22
5,21
6,19
7,13
8,25
9,13
10,26
11,19
12,15
13,16
14,16
15,22
16,18
17,14
18,22
19,20
20,19
21,20
22,15
23,21
24,15
25,20
26,19
27,18
28,14
29,11
30,5
31,16
32,7
33,12
34,14
35,14
36,8
37,12
38,11
39,7
40,10
41,11
42,10
43,3
44,9
45,5
46,3
47,3
48,5
49,3
50,2
51,5
52,4
53,5
54,2
55,3
56,2
57,2
58,3
59,1
60,3
61,4
62,3
63,5
64,4
65,4
66,2
67,3
68,2
69,4
70,3
71,4
72,1
73,5
74,4
75,2
76,5
77,2
78,1
79,1
80,5
81,6
82,2
83,6
84,5
85,5
86,2
87,3
88,5
89,1
90,5
91,2
94,5
95,5
96,4
97,1
98,2
99,1
100,1
101,1
102,1
105,1
