times,counts
-3,2
-2,9
-1,10
0,14
1,9
2,13
3,19
4,23
5,10
6,12
7,13
8,14
9,19
10,14
11,18
12,13
13,16
14,19
15,16
16,15
17,21
18,21
19,24
20,23
21,13
22,24
23,21
24,15
25,19
26,20
27,27
28,14
29,24
30,15
31,17
32,19
33,13
34,23
35,30
36,19
37,24
38,20
39,23
40,20
41,23
42,15
43,18
44,29
45,26
46,24
47,26
48,21
49,19
50,21
51,21
52,23
53,22
54,19
55,14
56,10
57,12
58,16
59,13
60,22
61,23
62,13
63,14
64,21
65,22
66,26
67,24
68,20
69,18
70,14
71,16
72,16
73,19
74,11
75,24
76,21
77,12
78,27
79,22
80,20
81,25
82,14
83,20
84,14
85,14
86,15
87,18
88,20
89,16
90,23
91,25
92,21
93,19
94,17
95,20
96,18
97,22
98,18
99,18
100,14
101,14
102,6
103,3
104,2
107,1
