times,counts
-3,4
-2,9
-1,8
0,7
1,9
2,9
3,20
4,14
5,23
6,21
7,27
8,22
9,12
10,27
11,29
12,27
13,30
14,35
15,30
16,25
17,38
18,22
19,28
20,36
21,36
22,39
23,23
24,30
25,32
26,39
27,38
28,31
29,39
30,49
31,43
32,36
33,46
34,36
35,42
36,37
37,46
38,57
39,42
40,57
41,42
42,55
43,37
44,61
45,62
46,63
47,53
48,60
49,56
50,51
51,62
52,63
53,76
54,61
55,71
56,75
57,81
58,66
59,62
60,72
61,66
62,72
63,73
64,87
65,61
66,73
67,51
68,86
69,78
70,72
71,66
72,66
73,84
74,76
75,72
76,76
77,72
78,74
79,69
80,86
81,86
82,61
83,68
84,79
85,77
86,79
87,76
88,77
89,74
90,78
91,83
92,73
93,70
94,65
95,78
96,92
97,61
98,77
99,46
100,37
101,28
102,23
103,13
104,5
105,3
106,1
109,1
