times,counts
0,13
1,15
2,15
3,27
4,19
5,29
6,23
7,17
8,31
9,20
10,27
11,40
12,27
13,29
14,24
15,27
16,35
17,30
18,39
19,46
20,31
21,45
22,47
23,46
24,43
25,53
26,47
27,37
28,38
29,45
30,49
31,43
32,46
33,50
34,48
35,46
36,45
37,49
38,51
39,52
40,40
41,44
42,49
43,49
44,42
45,45
46,43
47,40
48,46
49,41
50,44
51,40
52,43
53,51
54,45
55,42
56,45
57,58
58,54
59,43
60,54
61,48
62,46
63,47
64,41
65,37
66,29
67,33
68,38
69,35
70,38
71,33
72,27
73,38
74,30
75,31
76,36
77,27
78,36
79,47
80,42
81,48
82,47
83,56
84,31
85,47
86,39
87,34
88,38
89,44
90,43
91,34
92,36
93,41
94,39
95,41
96,37
97,42
98,52
99,39
100,43
