times,counts
0,20
1,21
2,24
3,15
4,22
5,19
6,26
7,19
8,21
9,26
10,26
11,17
12,15
13,19
14,28
15,29
16,23
17,22
18,20
19,12
20,21
21,16
22,24
23,19
24,17
25,17
26,14
27,21
28,14
29,12
30,15
31,19
32,20
33,19
34,8
35,14
36,12
37,14
38,8
39,16
40,15
41,11
42,11
43,14
44,12
45,12
46,11
47,13
48,11
49,5
50,8
51,4
52,4
53,7
54,9
55,6
56,11
57,4
58,4
59,10
60,5
61,5
62,2
63,3
64,8
65,7
66,7
67,7
68,1
69,7
70,8
71,11
72,9
73,11
74,7
75,8
76,4
77,4
78,4
79,4
80,4
81,6
82,6
83,7
84,6
85,4
86,4
87,6
88,8
89,7
90,5
91,9
92,7
93,8
94,5
95,7
96,8
97,5
98,6
99,5
100,2
