times,counts
0,20
1,22
2,21
3,15
4,22
5,16
6,12
7,22
8,8
9,14
10,11
11,13
12,17
13,13
14,10
15,11
16,7
17,16
18,15
19,12
20,18
21,13
22,11
23,4
24,11
25,11
26,11
27,8
28,13
29,10
30,8
31,11
32,14
33,8
34,18
35,6
36,11
37,7
38,5
39,3
40,4
41,7
42,7
43,4
44,8
45,7
46,8
47,12
48,8
49,10
50,14
51,18
52,7
53,8
54,11
55,9
56,6
57,6
58,5
59,7
60,6
61,9
62,14
63,6
64,10
65,9
66,12
67,15
68,13
69,15
70,10
71,11
72,11
73,7
74,10
75,11
76,11
77,11
78,16
79,11
80,8
81,5
82,6
83,10
84,7
85,6
86,3
87,4
88,2
89,5
90,2
91,4
92,6
93,4
94,4
95,3
96,2
98,2
99,4
100,2
