times,counts
-4,1
-3,1
-2,4
-1,7
0,12
1,18
2,16
3,18
4,18
5,18
6,16
7,20
8,19
9,20
10,15
11,26
12,17
13,18
14,20
15,20
16,17
17,15
18,15
19,16
20,14
21,18
22,19
23,11
24,13
25,11
26,18
27,11
28,15
29,14
30,11
31,11
32,7
33,10
34,16
35,8
36,7
37,4
38,11
39,16
40,16
41,7
42,14
43,15
44,13
45,10
46,15
47,14
48,10
49,11
50,16
51,8
52,15
53,10
54,19
55,11
56,11
57,14
58,13
59,13
60,16
61,9
62,7
63,11
64,14
65,15
66,18
67,13
68,16
69,14
70,16
71,21
72,16
73,10
74,13
75,21
76,13
77,17
78,14
79,14
80,15
81,9
82,15
83,14
84,29
85,18
86,18
87,15
88,16
89,21
90,20
91,18
92,17
93,21
94,20
95,11
96,17
97,23
98,17
99,12
100,5
101,4
102,5
103,1
105,1
106,1
