times,counts
-4,1
-2,7
-1,6
0,3
1,9
2,13
3,15
4,12
5,13
6,14
7,11
8,12
9,11
10,15
11,8
12,18
13,5
14,11
15,6
16,6
17,11
18,12
19,7
20,6
21,15
22,11
23,2
24,5
25,11
26,4
27,7
28,6
29,7
30,12
31,5
32,2
33,7
34,3
35,7
36,7
37,4
38,3
39,5
40,4
41,5
42,8
43,4
44,6
45,2
46,3
47,2
48,6
49,4
50,2
52,1
53,2
55,2
56,2
57,4
58,1
59,2
60,1
61,1
62,2
63,4
64,2
65,1
68,4
70,1
72,1
73,2
74,3
75,2
76,4
78,1
80,2
81,4
82,2
83,2
84,2
85,2
86,4
87,3
88,1
89,2
90,5
91,1
92,3
93,4
94,3
95,3
96,4
97,5
98,4
99,4
100,4
