times,counts
-4,1
-3,3
-2,5
-1,4
0,11
1,23
2,15
3,14
4,21
5,12
6,23
7,18
8,26
9,23
10,29
11,27
12,33
13,22
14,33
15,36
16,23
17,28
18,24
19,26
20,35
21,29
22,34
23,24
24,26
25,34
26,25
27,28
28,28
29,37
30,22
31,43
32,25
33,41
34,37
35,38
36,40
37,45
38,49
39,31
40,45
41,44
42,42
43,39
44,43
45,48
46,48
47,53
48,53
49,46
50,61
51,51
52,61
53,61
54,41
55,45
56,59
57,53
58,50
59,56
60,49
61,46
62,58
63,64
64,72
65,61
66,53
67,78
68,60
69,61
70,60
71,67
72,63
73,60
74,53
75,51
76,60
77,38
78,65
79,54
80,62
81,59
82,59
83,47
84,61
85,39
86,50
87,48
88,54
89,49
90,38
91,38
92,44
93,47
94,45
95,45
96,50
97,48
98,31
99,34
100,20
101,14
102,8
103,2
104,2
105,2
106,1
110,1
