times,counts
0,18
1,13
2,16
3,16
4,18
5,15
6,15
7,15
8,25
9,16
10,16
11,18
12,24
13,16
14,14
15,10
16,20
17,16
18,25
19,18
20,13
21,19
22,21
23,20
24,17
25,20
26,17
27,18
28,21
29,19
30,18
31,15
32,20
33,15
34,13
35,15
36,10
37,14
38,18
39,15
40,13
41,18
42,10
43,15
44,10
45,9
46,13
47,11
48,16
49,7
50,11
51,14
52,14
53,15
54,7
55,10
56,10
57,17
58,11
59,10
60,9
61,14
62,14
63,18
64,14
65,8
66,11
67,19
68,16
69,6
70,13
71,13
72,10
73,14
74,18
75,4
76,11
77,8
78,8
79,9
80,8
81,12
82,7
83,3
84,7
85,6
86,9
87,8
88,10
89,9
90,5
91,5
92,8
93,7
94,3
95,8
96,3
97,7
98,2
99,3
100,3
