times,counts
0,15
1,16
2,14
3,11
4,27
5,13
6,17
7,20
8,16
9,21
10,27
11,22
12,24
13,16
14,27
15,33
16,17
17,24
18,20
19,22
20,27
21,35
22,24
23,33
24,24
25,30
26,32
27,29
28,30
29,27
30,27
31,32
32,27
33,42
34,42
35,43
36,40
37,34
38,31
39,42
40,36
41,34
42,41
43,32
44,40
45,52
46,48
47,59
48,40
49,49
50,51
51,51
52,58
53,51
54,54
55,47
56,60
57,53
58,56
59,61
60,66
61,63
62,62
63,54
64,62
65,70
66,64
67,63
68,58
69,74
70,61
71,60
72,68
73,59
74,59
75,71
76,60
77,67
78,69
79,61
80,64
81,63
82,72
83,65
84,63
85,63
86,66
87,64
88,56
89,60
90,65
91,69
92,66
93,67
94,70
95,65
96,64
97,64
98,75
99,66
100,62
