times,counts
0,17
1,15
2,17
3,22
4,22
5,15
6,22
7,21
8,24
9,20
10,27
11,21
12,17
13,21
14,26
15,25
16,22
17,26
18,24
19,26
20,11
21,15
22,9
23,14
24,16
25,15
26,13
27,19
28,11
29,9
30,21
31,19
32,16
33,20
34,15
35,22
36,18
37,18
38,22
39,23
40,18
41,22
42,34
43,29
44,22
45,25
46,19
47,31
48,25
49,24
50,21
51,17
52,18
53,23
54,27
55,29
56,29
57,18
58,18
59,22
60,27
61,20
62,19
63,26
64,20
65,21
66,17
67,20
68,25
69,17
70,16
71,20
72,20
73,9
74,11
75,14
76,7
77,17
78,14
79,15
80,10
81,10
82,19
83,17
84,15
85,18
86,17
87,12
88,10
89,16
90,9
91,10
92,14
93,9
94,10
95,4
96,5
97,4
98,6
99,7
100,6
