times,counts
0,13
1,20
2,24
3,24
4,16
5,13
6,20
7,23
8,26
9,22
10,12
11,18
12,22
13,16
14,26
15,22
16,21
17,22
18,21
19,25
20,23
21,20
22,17
23,26
24,19
25,23
26,26
27,21
28,27
29,27
30,30
31,22
32,25
33,24
34,28
35,11
36,23
37,23
38,26
39,23
40,22
41,27
42,29
43,31
44,31
45,32
46,30
47,25
48,24
49,26
50,20
51,24
52,22
53,28
54,24
55,15
56,27
57,30
58,34
59,25
60,24
61,29
62,28
63,33
64,27
65,33
66,35
67,36
68,39
69,37
70,27
71,32
72,23
73,33
74,26
75,27
76,28
77,22
78,27
79,29
80,22
81,25
82,29
83,26
84,36
85,38
86,29
87,34
88,37
89,44
90,24
91,43
92,33
93,47
94,37
95,41
96,27
97,37
98,31
99,35
100,43
