times,counts
0,9
1,20
2,18
3,21
4,20
5,14
6,10
7,22
8,29
9,27
10,27
11,18
12,30
13,26
14,29
15,27
16,24
17,21
18,25
19,21
20,27
21,20
22,28
23,32
24,25
25,23
26,18
27,24
28,31
29,20
30,23
31,28
32,24
33,20
34,26
35,25
36,21
37,19
38,20
39,24
40,22
41,19
42,21
43,14
44,15
45,12
46,15
47,13
48,11
49,18
50,15
51,12
52,12
53,18
54,15
55,14
56,14
57,21
58,18
59,16
60,18
61,16
62,14
63,12
64,10
65,16
66,11
67,13
68,10
69,10
70,9
71,4
72,16
73,8
74,7
75,12
76,7
77,11
78,5
79,8
80,10
81,9
82,12
83,11
84,8
85,12
86,3
87,14
88,6
89,12
90,5
91,4
92,10
93,2
94,8
95,4
96,5
97,8
98,7
99,13
100,7
