times,counts
-4,1
-3,2
-2,4
-1,11
0,10
1,12
2,13
3,15
4,20
5,22
6,21
7,19
8,25
9,27
10,32
11,20
12,30
13,21
14,35
15,30
16,30
17,29
18,33
19,37
20,28
21,32
22,48
23,42
24,36
25,43
26,38
27,33
28,39
29,42
30,43
31,28
32,41
33,40
34,41
35,53
36,41
37,39
38,61
39,42
40,49
41,59
42,61
43,48
44,54
45,52
46,61
47,60
48,57
49,55
50,51
51,58
52,60
53,52
54,56
55,57
56,57
57,50
58,65
59,44
60,63
61,64
62,44
63,40
64,57
65,65
66,59
67,45
68,52
69,59
70,54
71,53
72,58
73,45
74,48
75,42
76,53
77,51
78,51
79,45
80,49
81,47
82,52
83,52
84,44
85,64
86,57
87,43
88,51
89,56
90,64
91,57
92,69
93,56
94,60
95,60
96,59
97,47
98,54
99,48
100,33
101,27
102,10
103,9
104,5
105,2
111,1
