times,counts
0,12
1,14
2,20
3,18
4,17
5,14
6,17
7,17
8,22
9,27
10,22
11,29
12,17
13,17
14,15
15,13
16,16
17,10
18,12
19,21
20,5
21,8
22,10
23,8
24,9
25,10
26,10
27,6
28,9
29,8
30,12
31,7
32,10
33,10
34,17
35,10
36,7
37,7
38,10
39,7
40,11
41,12
42,10
43,8
44,6
45,5
46,9
47,5
48,12
49,5
50,13
51,6
52,3
53,7
54,8
55,6
56,9
57,6
58,10
59,11
60,15
61,1
62,5
63,5
64,2
65,6
66,9
67,9
68,4
69,2
70,2
71,5
73,1
74,2
75,2
76,3
77,4
78,4
79,3
80,2
82,1
83,1
84,1
85,2
87,2
88,2
89,3
91,2
92,1
94,2
96,1
97,3
99,1
