times,counts
0,17
1,12
2,14
3,13
4,22
5,14
6,11
7,17
8,20
9,16
10,28
11,19
12,18
13,18
14,22
15,13
16,21
17,19
18,16
19,21
20,14
21,16
22,19
23,14
24,13
25,16
26,17
27,18
28,18
29,19
30,11
31,23
32,17
33,15
34,17
35,12
36,24
37,13
38,10
39,8
40,12
41,13
42,14
43,12
44,12
45,13
46,4
47,8
48,7
49,9
50,13
51,13
52,6
53,13
54,9
55,6
56,13
57,8
58,10
59,11
60,12
61,7
62,6
63,6
64,8
65,7
66,10
67,4
68,5
69,6
70,2
71,3
72,4
73,7
74,9
75,6
76,2
77,4
78,3
79,1
80,1
81,1
83,4
84,2
85,1
86,2
87,1
88,3
89,5
90,1
92,1
93,2
94,1
96,1
