times,counts
0,22
1,17
2,23
3,22
4,25
5,15
6,22
7,28
8,22
9,28
10,23
11,28
12,19
13,33
14,27
15,24
16,29
17,29
18,37
19,31
20,40
21,29
22,41
23,33
24,32
25,39
26,38
27,43
28,34
29,44
30,36
31,37
32,55
33,51
34,48
35,46
36,50
37,51
38,44
39,51
40,55
41,61
42,52
43,66
44,58
45,63
46,57
47,63
48,57
49,60
50,56
51,59
52,61
53,54
54,53
55,57
56,64
57,58
58,61
59,61
60,53
61,68
62,63
63,65
64,61
65,63
66,67
67,56
68,71
69,71
70,69
71,68
72,73
73,65
74,72
75,81
76,66
77,71
78,71
79,66
80,64
81,57
82,66
83,58
84,59
85,63
86,52
87,55
88,60
89,64
90,55
91,64
92,66
93,60
94,65
95,58
96,50
97,52
98,49
99,56
100,62
