,times,counts,rates
50,-21,0,1.593447730559494e-08
51,-20,0,3.1515132020595176e-07
52,-19,0,3.915470869462971e-06
53,-18,0,3.758699379643266e-05
54,-17,0,0.00028357630741304403
55,-16,0,0.0017132385600834407
56,-15,0,0.00850364728213666
57,-14,0,0.03532283858713768
58,-13,0,0.12404771111302479
59,-12,0,0.37014741028972326
60,-11,0,0.9415025007537177
61,-10,0,2.0488955216155764
62,-9,0,3.8340832877222515
63,-8,0,6.212504071701495
64,-7,0,8.798615669062347
65,-6,0,11.027239993268813
66,-5,0,12.42308642809663
67,-4,0,12.821016129472959
0,-3,4,12.37489497808872
1,-2,4,11.380258779028848
2,-1,7,10.090904445534084
3,0,15,8.6757882856642
4,1,10,7.279646229725585
5,2,7,6.053320069046982
6,3,10,5.1132275356231816
7,4,12,4.495401682684508
8,5,14,4.152206922714611
9,6,8,3.9823563901143095
10,7,10,3.8727292736131225
11,8,6,3.739780393868988
12,9,5,3.5573286538771627
13,10,6,3.3575920318259325
14,11,2,3.2083599948230628
15,12,6,3.18573411715156
16,13,7,3.35340294954518
17,14,2,3.739158431306749
18,15,4,4.304672197379497
19,16,5,4.9300757082907545
20,17,4,5.440002404412399
21,18,2,5.671927800954459
22,19,3,5.554379772036251
23,20,3,5.145011639318781
24,21,3,4.596560447901505
25,22,5,4.072731822422494
26,23,5,3.6748524053341414
27,24,8,3.4162025836632437
28,25,5,3.2337204491415683
29,26,5,3.0216925246543744
30,27,4,2.6881795576933922
31,28,6,2.2151589995683096
32,29,2,1.6751905318403617
33,30,1,1.1861139965636922
34,31,4,0.8445136133004513
35,32,4,0.6896671825058585
36,33,6,0.7068804087902846
37,34,2,0.8442462491018752
38,35,3,1.026529869993449
39,36,2,1.1746535000135296
68,37,0,1.235110746709604
69,38,0,1.2012100102501813
70,39,0,1.1071009034511414
40,40,2,0.998262312525018
41,41,1,0.9011681741263005
42,42,1,0.813382040062247
43,43,3,0.7163873664870972
71,44,0,0.5956161342748286
72,45,0,0.4523984591565885
44,46,2,0.3041504703953845
45,47,1,0.17532799464004387
73,48,0,0.0838641246776467
46,49,1,0.03213848048713984
74,50,0,0.009471082462089485
47,51,2,0.002033550916554685
48,52,1,0.0002934956520901221
75,53,0,2.482487321488339e-05
76,54,0,9.298896859640231e-07
77,55,0,6.139263632899107e-09
