times,counts
0,14
1,18
2,17
3,18
4,14
5,19
6,16
7,9
8,13
9,15
10,18
11,17
12,10
13,12
14,14
15,14
16,16
17,13
18,12
19,10
20,12
21,9
22,11
23,11
24,13
25,14
26,14
27,13
28,9
29,10
30,12
31,6
32,2
33,5
34,8
35,9
36,6
37,14
38,8
39,11
40,13
41,7
42,8
43,13
44,8
45,9
46,6
47,9
48,6
49,7
50,10
51,9
52,11
53,5
54,13
55,2
56,5
57,7
58,7
59,12
60,10
61,6
62,3
63,3
64,4
65,7
66,9
67,3
68,11
69,6
70,7
71,2
72,8
73,2
74,8
75,6
76,5
77,7
78,5
79,10
80,6
81,4
82,1
83,2
84,7
85,5
86,4
87,3
88,5
89,1
90,5
91,6
92,2
93,6
94,11
95,5
96,9
97,3
98,1
99,4
100,5
