times,counts
0,20
1,25
2,14
3,27
4,23
5,20
6,24
7,17
8,23
9,24
10,22
11,12
12,27
13,16
14,15
15,14
16,11
17,30
18,19
19,30
20,27
21,32
22,30
23,31
24,25
25,18
26,35
27,22
28,33
29,33
30,32
31,37
32,38
33,32
34,33
35,35
36,28
37,29
38,38
39,37
40,30
41,30
42,28
43,42
44,24
45,32
46,25
47,34
48,29
49,27
50,32
51,25
52,29
53,28
54,19
55,19
56,19
57,24
58,25
59,24
60,16
61,18
62,22
63,20
64,28
65,19
66,21
67,24
68,27
69,20
70,22
71,24
72,23
73,26
74,28
75,24
76,21
77,24
78,25
79,20
80,25
81,20
82,21
83,18
84,25
85,32
86,24
87,21
88,26
89,21
90,21
91,17
92,26
93,30
94,21
95,25
96,22
97,25
98,28
99,23
100,22
