times,counts
0,17
1,14
2,14
3,13
4,16
5,18
6,21
7,20
8,17
9,21
10,20
11,19
12,11
13,19
14,23
15,12
16,21
17,12
18,21
19,13
20,13
21,11
22,8
23,13
24,12
25,15
26,13
27,19
28,11
29,10
30,14
31,14
32,8
33,4
34,14
35,18
36,12
37,11
38,3
39,6
40,4
41,10
42,10
43,12
44,12
45,10
46,11
47,11
48,14
49,13
50,10
51,6
52,13
53,7
54,11
55,7
56,10
57,3
58,9
60,8
61,7
62,7
63,3
64,11
65,4
66,3
67,4
68,5
69,4
70,2
71,5
72,4
73,1
74,1
75,5
76,6
77,5
78,5
79,6
80,1
81,3
82,6
83,5
84,6
85,6
86,4
87,3
88,6
89,3
90,2
91,2
92,2
93,1
94,3
95,4
96,1
97,2
98,2
