times,counts
-4,1
-3,2
-2,7
-1,10
0,11
1,19
2,19
3,22
4,17
5,23
6,19
7,15
8,28
9,25
10,32
11,28
12,30
13,29
14,38
15,24
16,49
17,36
18,31
19,26
20,32
21,23
22,28
23,30
24,34
25,34
26,34
27,40
28,31
29,47
30,46
31,35
32,43
33,37
34,28
35,51
36,38
37,41
38,45
39,58
40,42
41,41
42,43
43,47
44,35
45,44
46,37
47,36
48,40
49,49
50,30
51,42
52,35
53,49
54,30
55,36
56,51
57,55
58,44
59,40
60,50
61,46
62,55
63,52
64,44
65,46
66,47
67,58
68,49
69,52
70,52
71,57
72,40
73,53
74,52
75,50
76,58
77,44
78,39
79,59
80,49
81,57
82,34
83,50
84,54
85,54
86,55
87,45
88,45
89,52
90,67
91,53
92,65
93,61
94,62
95,67
96,57
97,55
98,56
99,47
100,24
101,29
102,16
103,7
104,5
106,2
107,1
109,2
