times,counts
-3,2
-2,5
-1,8
0,13
1,17
2,22
3,13
4,21
5,9
6,20
7,17
8,19
9,11
10,14
11,14
12,13
13,9
14,10
15,17
16,10
17,15
18,13
19,13
20,18
21,12
22,23
23,13
24,16
25,16
26,7
27,15
28,19
29,19
30,11
31,16
32,8
33,18
34,13
35,13
36,8
37,10
38,12
39,4
40,11
41,10
42,8
43,11
44,8
45,5
46,5
47,6
48,6
49,3
50,11
51,5
52,6
53,6
54,11
55,5
56,8
57,4
58,7
59,5
60,4
61,3
62,1
63,5
64,4
65,2
66,2
67,3
68,1
70,2
71,2
72,4
73,3
74,2
75,4
76,3
77,4
78,6
79,1
80,5
81,4
82,2
83,5
84,2
87,2
88,1
89,2
90,1
91,1
92,3
93,1
95,1
96,1
97,2
98,1
99,1
100,1
103,1
