times,counts
-4,2
-3,1
-2,5
-1,8
0,10
1,13
2,14
3,18
4,16
5,16
6,16
7,16
8,19
9,21
10,21
11,26
12,25
13,24
14,24
15,26
16,41
17,35
18,37
19,32
20,29
21,27
22,29
23,33
24,40
25,33
26,38
27,41
28,33
29,36
30,46
31,31
32,38
33,46
34,51
35,51
36,41
37,40
38,59
39,56
40,53
41,57
42,45
43,54
44,56
45,58
46,49
47,50
48,69
49,59
50,57
51,66
52,72
53,54
54,81
55,57
56,57
57,73
58,59
59,50
60,63
61,59
62,71
63,78
64,59
65,70
66,59
67,62
68,74
69,65
70,74
71,69
72,69
73,54
74,69
75,65
76,87
77,63
78,51
79,59
80,73
81,64
82,78
83,65
84,70
85,50
86,68
87,79
88,77
89,59
90,89
91,68
92,63
93,84
94,82
95,87
96,62
97,67
98,54
99,51
100,40
101,28
102,20
103,7
104,6
105,3
106,3
