times,counts
-3,3
-2,4
-1,8
0,6
1,17
2,18
3,25
4,17
5,21
6,13
7,17
8,23
9,22
10,21
11,17
12,20
13,12
14,25
15,18
16,16
17,14
18,11
19,22
20,19
21,16
22,17
23,19
24,16
25,15
26,9
27,17
28,10
29,19
30,24
31,13
32,11
33,16
34,11
35,5
36,9
37,9
38,8
39,10
40,16
41,13
42,8
43,5
44,6
45,10
46,6
47,8
48,5
49,4
50,10
51,11
52,10
53,6
54,5
55,2
56,4
57,7
58,7
59,8
60,4
61,4
62,3
63,4
64,3
65,3
66,4
67,1
68,2
69,5
70,1
71,6
72,5
73,4
74,5
75,1
76,7
77,6
78,9
79,4
80,5
81,7
82,2
83,4
84,4
85,5
86,2
87,4
88,3
90,4
91,3
92,7
93,6
94,4
95,7
96,3
97,5
98,8
99,5
100,3
101,1
102,1
103,1
104,2
