times,counts
-3,2
-2,2
-1,7
0,10
1,9
2,4
3,11
4,15
5,11
6,13
7,16
8,9
9,17
10,11
11,19
12,10
13,12
14,10
15,7
16,8
17,5
18,14
19,13
20,12
21,21
22,11
23,13
24,10
25,17
26,13
27,15
28,10
29,13
30,5
31,11
32,12
33,7
34,7
35,2
36,13
37,8
38,13
39,7
40,4
41,8
42,5
43,10
44,3
45,5
46,4
47,2
48,5
49,2
50,3
51,2
52,2
54,5
55,4
56,1
57,4
58,2
59,3
60,2
61,3
62,1
63,4
64,1
65,2
66,3
67,1
68,1
69,1
70,3
72,5
73,1
74,5
75,2
77,1
78,1
79,1
80,2
81,2
82,3
83,3
84,1
85,2
87,1
88,1
90,3
91,3
94,1
95,2
96,1
97,2
98,1
