times,counts
0,15
1,17
2,16
3,15
4,19
5,19
6,18
7,25
8,26
9,27
10,20
11,25
12,19
13,21
14,26
15,18
16,29
17,35
18,28
19,28
20,30
21,30
22,30
23,35
24,42
25,30
26,32
27,36
28,33
29,33
30,37
31,39
32,42
33,34
34,44
35,34
36,41
37,35
38,36
39,35
40,46
41,40
42,39
43,42
44,40
45,48
46,52
47,53
48,55
49,58
50,57
51,48
52,60
53,56
54,48
55,56
56,53
57,53
58,71
59,63
60,62
61,68
62,67
63,70
64,59
65,59
66,69
67,66
68,68
69,76
70,74
71,71
72,84
73,75
74,70
75,70
76,74
77,83
78,73
79,66
80,73
81,75
82,79
83,71
84,69
85,65
86,69
87,65
88,75
89,73
90,67
91,68
92,69
93,71
94,68
95,67
96,66
97,74
98,72
99,67
100,63
