times,counts
0,9
1,20
2,16
3,14
4,14
5,18
6,19
7,27
8,19
9,19
10,24
11,25
12,26
13,29
14,19
15,34
16,18
17,16
18,20
19,25
20,25
21,37
22,34
23,29
24,32
25,30
26,30
27,37
28,30
29,40
30,26
31,33
32,29
33,40
34,31
35,43
36,32
37,31
38,42
39,42
40,35
41,43
42,42
43,37
44,39
45,33
46,38
47,31
48,37
49,33
50,36
51,44
52,33
53,37
54,44
55,36
56,39
57,40
58,24
59,33
60,30
61,27
62,30
63,30
64,39
65,37
66,27
67,31
68,29
69,22
70,21
71,27
72,13
73,22
74,26
75,27
76,23
77,13
78,25
79,32
80,24
81,22
82,18
83,25
84,30
85,29
86,31
87,35
88,23
89,25
90,33
91,30
92,30
93,29
94,32
95,33
96,34
97,26
98,28
99,33
100,37
