,times,counts,rates
111,-21,0,1.0433122762129927e-08
112,-20,0,2.2992670455136752e-07
113,-19,0,3.232999154646494e-06
114,-18,0,3.12526767996025e-05
115,-17,0,0.00023163918553102488
116,-16,0,0.0013972276805505443
117,-15,0,0.007016064114750046
118,-14,0,0.029563205676470507
119,-13,0,0.10513815377297783
120,-12,0,0.3173689444735339
121,-11,0,0.8172988035583787
122,-10,0,1.8050879681229204
123,-9,0,3.44221481945876
124,-8,0,5.721303265225198
125,-7,0,8.399284046908559
126,-6,0,11.088991681937314
127,-5,0,13.46057117834382
128,-4,0,15.3763950799904
0,-3,3,16.859738588458875
1,-2,5,17.993088719250885
2,-1,12,18.875011311685405
3,0,3,19.619722972609665
4,1,13,20.331265899249633
5,2,14,21.07381320011526
6,3,17,21.881483067390608
7,4,11,22.779286532226635
8,5,21,23.772786878014607
9,6,16,24.823672392035096
10,7,19,25.859814689011202
11,8,25,26.819868145156757
12,9,18,27.666263009427748
13,10,16,28.337940414209463
14,11,27,28.72770000668167
15,12,32,28.76036965310103
16,13,15,28.49539646486361
17,14,26,28.123038771385072
18,15,27,27.854570740714454
19,16,29,27.81079390128672
20,17,29,27.972177075663467
21,18,30,28.194227230160436
22,19,27,28.282423911443075
23,20,29,28.099524381186242
24,21,27,27.642697013291052
25,22,23,27.041939160045775
26,23,31,26.497212868754282
27,24,25,26.216407169337472
28,25,35,26.385744825591846
29,26,27,27.146616944953696
30,27,25,28.553343020500222
31,28,27,30.537128300701756
32,29,36,32.91781624444581
33,30,16,35.46496985139834
34,31,33,37.97410107268939
35,32,24,40.314122409111
36,33,26,42.40270081108247
37,34,31,44.11875525004192
38,35,29,45.26408715286275
39,36,41,45.68221366285928
40,37,34,45.45742433146276
41,38,32,44.978666981320465
42,39,36,44.77134058830258
43,40,48,45.21446590818288
44,41,45,46.32001187455552
45,42,48,47.6843624907592
46,43,46,48.65418118141698
47,44,43,48.66065620934131
48,45,43,47.55062869272178
49,46,40,45.696993526611486
50,47,37,43.800865382830054
51,48,48,42.51676093814028
52,49,61,42.14126825987349
53,50,49,42.52517437315323
54,51,50,43.20779394346007
55,52,45,43.665636697310646
56,53,44,43.55059919225662
57,54,36,42.82880495841585
58,55,41,41.778437887211155
59,56,47,40.850320164724515
60,57,40,40.44581887739925
61,58,45,40.71923457718025
62,59,50,41.52231042369525
63,60,50,42.51674807919691
64,61,37,43.34191082839923
65,62,31,43.71621689157891
66,63,46,43.480930242392546
67,64,45,42.64548286241354
68,65,36,41.40604141884823
69,66,39,40.07439287833413
70,67,47,38.940747149862204
71,68,45,38.16367120441699
72,69,42,37.75467218225916
73,70,49,37.64727634762837
74,71,39,37.77451148277271
75,72,33,38.09199060192266
76,73,47,38.56570064632696
77,74,36,39.169326227539486
78,75,42,39.87359822269457
79,76,34,40.5935219474406
80,77,38,41.14313084550238
81,78,43,41.29360000155603
82,79,39,40.935167552766956
83,80,35,40.21242520478765
84,81,38,39.50398062443318
85,82,34,39.2552432360569
86,83,52,39.78639535783695
87,84,35,41.18091756124443
88,85,47,43.27999916323559
89,86,41,45.74307541168231
90,87,37,48.096673430468805
91,88,42,49.724780206724084
92,89,29,49.86366414168047
93,90,52,47.74387343366744
94,91,38,42.942217082869945
95,92,45,35.761132908387374
96,93,44,27.28386238771808
97,94,35,18.9559445406557
98,95,48,11.967698080960343
99,96,52,6.867876066417093
100,97,53,3.584096891382885
101,98,48,1.6978026299046902
102,99,36,0.7258005963191857
103,100,21,0.27724000124676323
104,101,20,0.09338916405481126
105,102,15,0.027306526947376092
106,103,6,0.006798995496345347
107,104,6,0.0014077722551915526
108,105,4,0.0002355064113709459
129,106,0,3.0710795766196016e-05
109,107,1,2.948390589945189e-06
130,108,0,1.832375752208036e-07
131,109,0,5.270365396132592e-09
132,110,0,2.273751463091662e-11
