times,counts
0,15
1,17
2,18
3,18
4,15
5,6
6,17
7,19
8,17
9,11
10,12
11,9
12,13
13,14
14,14
15,24
16,23
17,20
18,16
19,7
20,17
21,14
22,12
23,19
24,15
25,14
26,14
27,14
28,20
29,14
30,15
31,18
32,19
33,22
34,15
35,9
36,7
37,9
38,9
39,8
40,4
41,12
42,12
43,7
44,7
45,11
46,4
47,8
48,5
49,10
50,7
51,3
52,4
53,6
54,8
55,2
56,7
57,14
58,8
59,3
60,6
61,5
62,2
63,6
64,10
65,9
66,7
67,9
68,6
69,8
70,3
71,6
72,3
73,6
74,12
75,8
76,14
77,8
78,3
79,5
80,6
81,7
82,8
83,7
84,4
85,5
86,8
87,4
88,3
89,3
90,4
91,2
92,6
93,2
94,1
96,2
97,1
98,1
