times,counts
0,17
1,22
2,20
3,27
4,20
5,22
6,17
7,28
8,15
9,21
10,24
11,19
12,12
13,17
14,16
15,13
16,10
17,15
18,14
19,16
20,11
21,15
22,15
23,9
24,11
25,9
26,14
27,11
28,8
29,13
30,7
31,11
32,10
33,9
34,7
35,8
36,4
37,7
38,3
39,2
40,2
42,1
43,4
44,2
46,2
47,4
48,5
49,4
50,6
51,7
52,11
53,5
54,11
55,10
56,8
57,5
58,11
59,11
60,12
61,6
62,10
63,7
64,8
65,8
66,7
67,4
68,8
69,6
70,9
71,3
72,2
73,4
74,4
75,6
76,9
77,7
78,9
79,7
80,5
81,10
82,16
83,5
84,8
85,10
86,10
87,3
88,8
89,7
90,6
91,7
92,4
93,4
94,9
95,11
96,7
97,9
98,4
99,10
100,11
