times,counts
0,19
1,15
2,17
3,17
4,16
5,17
6,15
7,12
8,13
9,11
10,4
11,12
12,16
13,13
14,15
15,13
16,14
17,11
18,13
19,14
20,12
21,7
22,11
23,4
24,4
25,9
26,12
27,12
28,13
29,17
30,11
31,14
32,8
33,14
34,9
35,9
36,9
37,8
38,6
39,5
40,1
41,1
42,6
43,1
44,1
45,1
46,3
47,2
48,2
49,1
50,4
51,8
52,3
53,8
54,2
55,6
56,4
57,6
58,2
59,2
60,2
61,3
62,4
63,5
64,2
65,4
66,5
67,3
68,8
69,1
70,6
72,5
73,1
74,3
75,6
76,1
77,2
79,3
80,1
82,2
83,2
85,3
86,3
89,1
90,1
91,3
92,2
93,4
94,3
95,2
96,1
98,3
99,1
100,2
