times,counts
0,16
1,17
2,16
3,26
4,15
5,18
6,18
7,31
8,20
9,33
10,27
11,33
12,27
13,25
14,31
15,33
16,39
17,43
18,38
19,31
20,43
21,48
22,49
23,49
24,46
25,53
26,52
27,40
28,48
29,47
30,46
31,57
32,53
33,49
34,63
35,48
36,61
37,55
38,56
39,53
40,63
41,61
42,52
43,65
44,54
45,65
46,61
47,67
48,59
49,62
50,65
51,58
52,62
53,60
54,73
55,66
56,62
57,60
58,67
59,65
60,61
61,70
62,61
63,65
64,62
65,55
66,51
67,66
68,53
69,55
70,59
71,64
72,64
73,65
74,55
75,58
76,59
77,55
78,66
79,48
80,59
81,52
82,60
83,53
84,48
85,62
86,50
87,59
88,49
89,53
90,53
91,66
92,58
93,51
94,57
95,60
96,61
97,60
98,58
99,57
100,51
