times,counts
-3,1
-2,8
-1,2
0,11
1,13
2,20
3,15
4,16
5,29
6,22
7,23
8,22
9,30
10,37
11,22
12,29
13,35
14,24
15,36
16,25
17,35
18,37
19,36
20,35
21,41
22,40
23,50
24,35
25,43
26,41
27,32
28,36
29,41
30,46
31,30
32,27
33,34
34,43
35,34
36,39
37,45
38,29
39,28
40,40
41,36
42,31
43,50
44,36
45,37
46,49
47,44
48,40
49,45
50,42
51,42
52,47
53,42
54,49
55,40
56,51
57,42
58,41
59,52
60,53
61,57
62,53
63,56
64,60
65,68
66,50
67,38
68,58
69,61
70,58
71,67
72,56
73,47
74,52
75,58
76,53
77,50
78,48
79,51
80,60
81,58
82,58
83,55
84,56
85,61
86,54
87,48
88,60
89,69
90,69
91,66
92,68
93,63
94,63
95,74
96,60
97,57
98,62
99,54
100,36
101,25
102,15
103,7
104,4
105,2
106,2
107,1
