times,counts
-4,1
-3,2
-2,5
-1,9
0,12
1,7
2,17
3,14
4,20
5,16
6,22
7,21
8,14
9,23
10,28
11,20
12,23
13,26
14,30
15,26
16,26
17,30
18,28
19,25
20,24
21,27
22,32
23,41
24,36
25,41
26,32
27,26
28,34
29,32
30,35
31,39
32,48
33,42
34,39
35,37
36,35
37,41
38,31
39,50
40,35
41,40
42,42
43,42
44,41
45,53
46,33
47,68
48,47
49,52
50,60
51,59
52,49
53,53
54,55
55,56
56,54
57,57
58,58
59,66
60,59
61,56
62,80
63,75
64,62
65,65
66,72
67,71
68,67
69,73
70,54
71,69
72,78
73,74
74,78
75,80
76,89
77,68
78,69
79,82
80,68
81,85
82,69
83,73
84,56
85,64
86,70
87,69
88,64
89,78
90,70
91,69
92,69
93,65
94,69
95,70
96,70
97,62
98,59
99,59
100,32
101,24
102,23
103,5
104,5
105,5
106,2
