times,counts
-3,1
-2,4
-1,6
0,11
1,11
2,18
3,12
4,15
5,21
6,15
7,15
8,26
9,30
10,30
11,23
12,19
13,18
14,20
15,30
16,19
17,24
18,18
19,19
20,27
21,26
22,38
23,33
24,36
25,25
26,45
27,32
28,23
29,40
30,20
31,41
32,44
33,29
34,42
35,40
36,32
37,32
38,34
39,36
40,46
41,38
42,32
43,41
44,31
45,45
46,33
47,32
48,34
49,34
50,34
51,49
52,37
53,37
54,37
55,35
56,33
57,37
58,35
59,36
60,25
61,29
62,36
63,36
64,35
65,37
66,24
67,27
68,24
69,27
70,22
71,19
72,31
73,22
74,25
75,20
76,19
77,26
78,23
79,26
80,27
81,24
82,26
83,22
84,29
85,25
86,23
87,28
88,27
89,31
90,31
91,23
92,42
93,22
94,25
95,43
96,29
97,23
98,34
99,24
100,18
101,13
102,7
103,3
104,5
105,1
107,1
108,1
