times,counts
0,18
1,15
2,23
3,10
4,15
5,17
6,15
7,9
8,14
9,9
10,19
11,16
12,21
13,22
14,20
15,15
16,14
17,13
18,23
19,16
20,24
21,18
22,19
23,22
24,18
25,20
26,18
27,15
28,15
29,13
30,22
31,16
32,18
33,15
34,18
35,19
36,11
37,15
38,21
39,20
40,14
41,22
42,23
43,19
44,19
45,13
46,21
47,17
48,15
49,15
50,20
51,8
52,15
53,22
54,19
55,12
56,18
57,15
58,29
59,16
60,16
61,24
62,19
63,17
64,18
65,15
66,17
67,19
68,28
69,11
70,24
71,27
72,13
73,20
74,17
75,14
76,24
77,17
78,30
79,26
80,19
81,18
82,27
83,27
84,19
85,29
86,22
87,18
88,28
89,31
90,24
91,25
92,30
93,25
94,16
95,16
96,18
97,19
98,18
99,19
100,26
