times,counts
0,25
1,13
2,20
3,18
4,17
5,18
6,18
7,22
8,14
9,24
10,16
11,26
12,18
13,19
14,19
15,23
16,25
17,25
18,27
19,36
20,35
21,30
22,27
23,30
24,36
25,21
26,26
27,19
28,30
29,22
30,16
31,27
32,28
33,23
34,19
35,17
36,17
37,33
38,20
39,31
40,25
41,25
42,18
43,30
44,18
45,20
46,23
47,19
48,15
49,17
50,13
51,17
52,15
53,19
54,14
55,14
56,22
57,16
58,15
59,21
60,15
61,13
62,17
63,16
64,17
65,20
66,19
67,22
68,17
69,31
70,17
71,19
72,28
73,18
74,21
75,22
76,17
77,12
78,15
79,12
80,11
81,12
82,13
83,11
84,10
85,7
86,8
87,13
88,7
89,6
90,6
91,10
92,5
93,10
94,9
96,12
97,14
98,6
99,8
100,10
