times,counts
-4,1
-3,2
-2,3
-1,8
0,11
1,10
2,11
3,17
4,16
5,7
6,12
7,11
8,15
9,10
10,16
11,10
12,12
13,10
14,8
15,13
16,16
17,12
18,14
19,16
20,12
21,13
22,15
23,10
24,15
25,15
26,12
27,16
28,12
29,16
30,10
31,14
32,21
33,14
34,11
35,16
36,14
37,10
38,8
39,11
40,7
41,9
42,14
43,8
44,8
45,11
46,6
47,7
48,13
49,11
50,15
51,5
52,5
53,6
54,11
55,8
56,9
57,9
58,7
59,12
60,15
61,10
62,8
63,8
64,12
65,13
66,8
67,8
68,5
69,3
70,2
71,1
72,8
73,5
74,3
75,2
76,1
77,2
78,3
79,7
80,4
81,8
82,2
83,4
84,3
85,4
86,1
87,1
89,3
90,1
94,1
95,1
96,1
97,1
99,1
100,1
