times,counts
-3,3
-2,4
-1,6
0,10
1,8
2,15
3,16
4,15
5,20
6,15
7,23
8,28
9,19
10,28
11,26
12,18
13,40
14,32
15,33
16,27
17,31
18,20
19,32
20,34
21,38
22,30
23,29
24,26
25,24
26,17
27,24
28,25
29,25
30,21
31,23
32,27
33,30
34,16
35,28
36,24
37,32
38,28
39,33
40,37
41,26
42,30
43,24
44,35
45,31
46,23
47,35
48,32
49,28
50,32
51,25
52,25
53,30
54,31
55,31
56,32
57,38
58,29
59,25
60,25
61,28
62,32
63,25
64,22
65,23
66,30
67,24
68,27
69,30
70,33
71,27
72,28
73,32
74,21
75,24
76,30
77,29
78,40
79,28
80,33
81,31
82,24
83,32
84,19
85,38
86,28
87,38
88,31
89,31
90,39
91,30
92,37
93,35
94,35
95,31
96,34
97,31
98,32
99,11
100,18
101,9
102,8
103,9
104,2
