times,counts
-4,1
-2,5
-1,6
0,9
1,9
2,10
3,13
4,8
5,11
6,9
7,14
8,23
9,10
10,20
11,17
12,21
13,21
14,21
15,26
16,17
17,13
18,24
19,17
20,20
21,18
22,14
23,17
24,12
25,21
26,12
27,8
28,20
29,11
30,20
31,11
32,21
33,10
34,17
35,9
36,10
37,15
38,8
39,14
40,12
41,12
42,12
43,11
44,8
45,15
46,13
47,9
48,11
49,7
50,10
51,10
52,8
53,4
54,8
55,3
56,2
57,3
58,3
59,7
60,2
61,1
62,1
63,3
64,2
66,1
67,2
68,3
69,1
71,5
72,3
73,3
74,2
75,5
76,2
77,3
78,1
79,1
80,3
81,3
82,4
83,1
84,2
85,2
86,1
87,4
88,1
89,3
90,2
91,3
92,1
93,3
94,2
95,1
96,3
98,1
99,1
100,2
101,1
