,times,counts,rates
112,-21,0,1.6345528625547877e-09
113,-20,0,5.2966127634538497e-08
114,-19,0,9.099279838229123e-07
115,-18,0,1.0784733001179712e-05
116,-17,0,9.279677963897494e-05
117,-16,0,0.0006206912204784201
118,-15,0,0.0034015539101218085
119,-14,0,0.015620876440444664
120,-13,0,0.06055076131703609
121,-12,0,0.1988699736510489
122,-11,0,0.5556335436377352
123,-10,0,1.326724822661897
124,-9,0,2.7226318316569085
125,-8,0,4.838357408735315
126,-7,0,7.52614869975974
127,-6,0,10.405364709495812
128,-5,0,13.05590053271111
129,-4,0,15.249300346168809
0,-3,1,17.002490239157524
1,-2,4,18.42874328373913
2,-1,8,19.591864965115033
3,0,14,20.520480422172348
4,1,6,21.291728872096513
5,2,8,22.02572908790639
6,3,20,22.79943240949658
7,4,16,23.59423628808384
8,5,19,24.322419891694395
9,6,17,24.888208400844224
10,7,21,25.233121167935387
11,8,16,25.361133864413194
12,9,30,25.357836743413404
13,10,16,25.380505020035194
14,11,22,25.59223497559844
15,12,29,26.079979471636058
16,13,26,26.81959907863673
17,14,22,27.69870555390166
18,15,28,28.570448844266682
19,16,24,29.30410533955571
20,17,22,29.80483878551789
21,18,27,30.01390268624024
22,19,30,29.917422756092414
23,20,24,29.54855455700803
24,21,21,28.964992617494502
25,22,42,28.239753495604848
26,23,21,27.48362437060278
27,24,33,26.840662875384275
28,25,25,26.418024400269907
29,26,32,26.208443261117047
30,27,29,26.099251352941458
31,28,33,25.990366039733065
32,29,29,25.92017242034401
33,30,18,26.059124933619067
34,31,26,26.56474588090556
35,32,32,27.444080476196596
36,33,31,28.54213525352101
37,34,23,29.63793804788547
38,35,28,30.55969306832767
39,36,24,31.244465625178083
40,37,21,31.715339833463396
41,38,31,32.014335268042664
42,39,30,32.16466238777483
43,40,26,32.19415820776232
44,41,34,32.17586205570896
45,42,28,32.21595907687523
46,43,26,32.37911359147037
47,44,36,32.62889996213586
48,45,35,32.85787861653887
49,46,32,32.973264546108155
50,47,25,32.94386068626907
51,48,35,32.784745673827466
52,49,31,32.528866622291105
53,50,37,32.21015886011247
54,51,27,31.847815935915595
55,52,37,31.444472847314557
56,53,32,31.022108507412582
57,54,32,30.67416396550614
58,55,33,30.581896829879042
59,56,31,30.97303869114149
60,57,32,32.029962739029884
61,58,32,33.755857956517936
62,59,35,35.85128419281901
63,60,30,37.72228879929709
64,61,36,38.695657235743795
65,62,28,38.342306996709205
66,63,25,36.69220311934827
67,64,29,34.21274389675439
68,65,36,31.610560183592327
69,66,41,29.580890806557868
70,67,37,28.574554658985953
71,68,35,28.647780511567113
72,69,45,29.48493824330031
73,70,45,30.60371503680693
74,71,21,31.612707483208897
75,72,24,32.35977569807975
76,73,35,32.91570257946191
77,74,23,33.449302926117895
78,75,37,34.07825229125894
79,76,30,34.770651044468984
80,77,31,35.36208679612169
81,78,40,35.690223645593925
82,79,24,35.74699857086272
83,80,30,35.732038527083205
84,81,37,35.98244974063039
85,82,29,36.827939668672165
86,83,38,38.42620306976157
87,84,41,40.6374354989386
88,85,35,43.00565727013187
89,86,34,44.875450800294594
90,87,35,45.60101544913442
91,88,37,44.752337231936956
92,89,29,42.21972206471881
93,90,45,38.182363555038336
94,91,38,32.99487196236171
95,92,42,27.08125431243845
96,93,46,20.900881422145858
97,94,49,14.968201774443168
98,95,46,9.815070727200922
99,96,28,5.835908310950823
100,97,25,3.133144204305275
101,98,46,1.5193541672802762
102,99,32,0.6664388252311854
103,100,24,0.2639006796430919
104,101,17,0.09355653324342114
105,102,7,0.02924726298862412
106,103,7,0.007897671413060286
107,104,5,0.0017956816512706918
108,105,2,0.00033269969948418644
109,106,1,4.7865683172192527e-05
110,107,1,4.932973998712532e-06
130,108,0,3.146519735512521e-07
131,109,0,9.118296643544144e-09
132,110,0,4.240061783007612e-11
