,times,counts,rates
49,-21,0,1.8494311913753042e-09
50,-20,0,5.372234605381699e-08
51,-19,0,9.422229761042062e-07
52,-18,0,1.1249244407116523e-05
53,-17,0,9.745954574678079e-05
54,-16,0,0.0006557875736311496
55,-15,0,0.0035900489697051007
56,-14,0,0.016367611289031834
57,-13,0,0.06275131502223497
58,-12,0,0.20341267069157573
59,-11,0,0.55997488269067
60,-10,0,1.3144422256875772
61,-9,0,2.642290423973775
62,-8,0,4.573904172695977
63,-7,0,6.871107146671743
64,-6,0,9.060731313075914
65,-5,0,10.667408884262263
66,-4,0,11.483137257802582
0,-3,1,11.64222427439345
1,-2,3,11.45486743012417
2,-1,8,11.17566430608509
3,0,11,10.890706093497712
4,1,8,10.548878246636566
5,2,8,10.057607701972257
6,3,11,9.376915397698903
7,4,11,8.57778925811387
8,5,6,7.831584109144171
9,6,14,7.323674028292664
10,7,6,7.14473184975515
11,8,17,7.232689557087082
12,9,10,7.39853376028985
13,10,10,7.4219778030752614
14,11,8,7.168763060526798
15,12,5,6.656435529212529
16,13,4,6.021158514762017
17,14,11,5.420388442324902
18,15,6,4.952289206945581
19,16,10,4.6343008992676955
20,17,10,4.42575517372563
21,18,4,4.259454793498117
22,19,7,4.063009333981618
23,20,5,3.7767852242215287
24,21,7,3.3765017065449756
25,22,3,2.8870843248062656
26,23,3,2.3728818268517755
27,24,8,1.9106122686808773
28,25,3,1.5605504894742988
29,26,3,1.3457360825762992
30,27,5,1.2454775102799038
31,28,5,1.2067306746011335
32,29,2,1.170440022278698
33,30,3,1.1008469733634185
34,31,1,0.9990832912834586
67,32,0,0.8918722002428129
35,33,2,0.8082882216799048
36,34,2,0.7643259538738708
37,35,2,0.7603652762161477
38,36,1,0.7835058805879597
39,37,1,0.8087788912061233
40,38,1,0.8031384563960269
41,39,1,0.7385258677453839
42,40,1,0.6094156612182839
68,41,0,0.4399951532405074
43,42,1,0.271941536416871
44,43,1,0.1409001746010657
69,44,0,0.059889293390557555
45,45,1,0.02039316192977295
46,46,2,0.005409712633212853
70,47,0,0.0010766693185165549
47,48,1,0.00015121072382672424
71,49,0,1.3271635977396823e-05
72,50,0,5.429064124113839e-07
73,51,0,3.5079683913312954e-09
