times,counts
-3,3
-2,3
-1,7
0,11
1,11
2,15
3,12
4,19
5,14
6,13
7,16
8,8
9,17
10,15
11,19
12,21
13,20
14,30
15,19
16,29
17,17
18,24
19,20
20,20
21,21
22,30
23,21
24,29
25,24
26,35
27,31
28,18
29,27
30,35
31,36
32,40
33,35
34,23
35,39
36,33
37,30
38,33
39,38
40,34
41,39
42,43
43,36
44,31
45,33
46,34
47,35
48,38
49,17
50,21
51,29
52,35
53,35
54,30
55,34
56,24
57,26
58,31
59,29
60,22
61,20
62,33
63,18
64,18
65,19
66,28
67,25
68,18
69,19
70,23
71,23
72,20
73,17
74,24
75,17
76,22
77,23
78,23
79,25
80,21
81,26
82,33
83,28
84,23
85,24
86,25
87,30
88,17
89,30
90,41
91,22
92,25
93,28
94,36
95,29
96,26
97,36
98,27
99,9
100,16
101,11
102,6
103,5
104,1
106,2
