times,counts
-4,1
-3,2
-2,4
-1,10
0,8
1,14
2,15
3,11
4,13
5,17
6,19
7,20
8,17
9,19
10,20
11,18
12,17
13,17
14,13
15,18
16,19
17,22
18,20
19,11
20,13
21,21
22,21
23,20
24,17
25,15
26,16
27,17
28,20
29,20
30,18
31,13
32,22
33,18
34,15
35,14
36,7
37,13
38,10
39,24
40,17
41,11
42,12
43,12
44,13
45,16
46,10
47,20
48,7
49,14
50,10
51,12
52,10
53,14
54,10
55,13
56,10
57,9
58,15
59,8
60,11
61,16
62,17
63,18
64,11
65,12
66,9
67,13
68,9
69,16
70,9
71,15
72,14
73,8
74,10
75,18
76,5
77,7
78,13
79,9
80,7
81,13
82,8
83,7
84,2
85,9
86,5
87,7
88,6
89,6
90,6
91,11
92,9
93,4
94,6
95,5
96,3
97,5
98,1
99,4
100,4
101,3
