times,counts
-3,3
-2,3
-1,8
0,10
1,19
2,23
3,11
4,21
5,29
6,20
7,32
8,27
9,27
10,21
11,34
12,31
13,39
14,30
15,35
16,31
17,35
18,41
19,37
20,47
21,37
22,54
23,36
24,44
25,50
26,36
27,39
28,38
29,47
30,53
31,52
32,43
33,38
34,50
35,39
36,47
37,43
38,53
39,55
40,52
41,55
42,63
43,47
44,52
45,65
46,69
47,65
48,63
49,60
50,62
51,60
52,60
53,65
54,58
55,75
56,68
57,71
58,67
59,69
60,71
61,75
62,65
63,78
64,72
65,60
66,81
67,66
68,72
69,69
70,70
71,71
72,57
73,63
74,84
75,69
76,63
77,69
78,75
79,64
80,70
81,68
82,84
83,65
84,63
85,64
86,71
87,78
88,75
89,68
90,70
91,77
92,83
93,67
94,79
95,60
96,65
97,63
98,62
99,52
100,44
101,28
102,15
103,8
104,11
105,2
106,1
108,1
