times,counts
-4,1
-3,3
-2,3
-1,8
0,10
1,15
2,20
3,11
4,17
5,18
6,21
7,21
8,16
9,13
10,16
11,13
12,9
13,11
14,8
15,8
16,15
17,16
18,8
19,9
20,12
21,14
22,8
23,10
24,12
25,5
26,12
27,14
28,10
29,9
30,10
31,16
32,13
33,11
34,13
35,11
36,5
37,14
38,19
39,15
40,7
41,9
42,6
43,5
44,7
45,8
46,6
47,13
48,9
49,4
50,4
51,6
52,7
53,2
54,2
55,7
56,5
57,6
58,5
59,3
60,2
61,4
62,4
63,2
64,1
65,1
66,5
67,1
68,2
69,1
70,3
72,3
73,2
74,2
77,2
78,3
80,3
81,3
82,1
83,2
84,1
85,2
86,2
87,5
89,1
92,1
93,2
94,1
96,1
97,4
99,2
101,1
106,1
