times,counts
-4,1
-3,2
-2,6
-1,5
0,8
1,12
2,12
3,18
4,15
5,17
6,19
7,25
8,15
9,21
10,19
11,11
12,23
13,26
14,25
15,34
16,21
17,25
18,23
19,31
20,32
21,29
22,30
23,35
24,33
25,24
26,35
27,31
28,27
29,35
30,24
31,25
32,30
33,33
34,28
35,31
36,31
37,25
38,31
39,27
40,24
41,22
42,28
43,31
44,39
45,24
46,29
47,25
48,21
49,30
50,37
51,34
52,49
53,40
54,27
55,29
56,36
57,30
58,29
59,32
60,38
61,40
62,26
63,42
64,45
65,42
66,33
67,41
68,34
69,32
70,40
71,32
72,46
73,38
74,31
75,38
76,35
77,39
78,37
79,31
80,38
81,50
82,34
83,47
84,39
85,34
86,49
87,47
88,33
89,34
90,44
91,46
92,42
93,36
94,35
95,38
96,28
97,38
98,39
99,27
100,20
101,14
102,8
103,6
104,2
105,1
107,1
