times,counts
0,16
1,12
2,14
3,18
4,11
5,20
6,18
7,14
8,20
9,25
10,30
11,25
12,27
13,26
14,19
15,26
16,25
17,16
18,24
19,31
20,25
21,14
22,22
23,24
24,18
25,14
26,19
27,25
28,38
29,27
30,21
31,28
32,26
33,20
34,32
35,19
36,32
37,30
38,30
39,30
40,26
41,23
42,24
43,26
44,21
45,22
46,25
47,25
48,28
49,27
50,30
51,26
52,19
53,25
54,44
55,24
56,35
57,38
58,33
59,37
60,42
61,37
62,39
63,35
64,34
65,45
66,40
67,40
68,41
69,38
70,41
71,34
72,37
73,29
74,37
75,38
76,29
77,45
78,41
79,32
80,41
81,36
82,44
83,38
84,34
85,36
86,31
87,34
88,33
89,46
90,42
91,36
92,43
93,47
94,31
95,39
96,41
97,38
98,47
99,43
100,40
