times,counts
0,17
1,19
2,20
3,11
4,19
5,17
6,15
7,13
8,15
9,16
10,19
11,29
12,17
13,16
14,22
15,18
16,21
17,17
18,18
19,12
20,16
21,21
22,17
23,13
24,23
25,25
26,22
27,16
28,17
29,16
30,13
31,19
32,23
33,19
34,22
35,23
36,15
37,14
38,19
39,24
40,21
41,27
42,26
43,18
44,17
45,25
46,25
47,31
48,21
49,31
50,31
51,36
52,39
53,32
54,38
55,24
56,24
57,35
58,39
59,36
60,44
61,39
62,38
63,46
64,49
65,49
66,48
67,43
68,40
69,48
70,51
71,45
72,44
73,51
74,47
75,49
76,43
77,49
78,39
79,57
80,50
81,55
82,52
83,54
84,57
85,66
86,58
87,51
88,57
89,59
90,53
91,55
92,50
93,53
94,41
95,51
96,50
97,49
98,54
99,49
100,53
