times,counts
0,17
1,17
2,14
3,11
4,17
5,24
6,18
7,15
8,22
9,24
10,19
11,21
12,26
13,24
14,27
15,29
16,13
17,21
18,25
19,30
20,22
21,24
22,21
23,22
24,25
25,33
26,30
27,30
28,35
29,37
30,37
31,38
32,38
33,29
34,25
35,39
36,44
37,35
38,31
39,38
40,38
41,25
42,30
43,28
44,30
45,28
46,37
47,24
48,36
49,26
50,30
51,31
52,31
53,32
54,26
55,35
56,28
57,24
58,23
59,31
60,33
61,28
62,32
63,30
64,27
65,23
66,27
67,30
68,34
69,32
70,30
71,31
72,24
73,31
74,30
75,30
76,39
77,31
78,34
79,23
80,29
81,26
82,26
83,24
84,24
85,19
86,21
87,27
88,28
89,23
90,32
91,32
92,35
93,27
94,37
95,35
96,39
97,38
98,33
99,36
100,31
