times,counts
0,20
1,16
2,26
3,23
4,18
5,20
6,21
7,20
8,14
9,12
10,20
11,17
12,21
13,16
14,17
15,18
16,22
17,28
18,22
19,26
20,27
21,29
22,29
23,31
24,16
25,18
26,27
27,25
28,23
29,26
30,22
31,23
32,23
33,24
34,24
35,20
36,15
37,24
38,22
39,17
40,20
41,24
42,19
43,21
44,29
45,23
46,16
47,24
48,25
49,20
50,25
51,19
52,15
53,18
54,18
55,24
56,27
57,24
58,23
59,21
60,15
61,18
62,19
63,11
64,12
65,17
66,16
67,16
68,15
69,12
70,15
71,18
72,24
73,13
74,17
75,15
76,13
77,15
78,21
79,19
80,18
81,13
82,18
83,18
84,14
85,9
86,17
87,15
88,12
89,16
90,14
91,12
92,13
93,15
94,20
95,13
96,10
97,13
98,12
99,14
100,15
