times,counts
-4,1
-3,1
-2,8
-1,7
0,15
1,15
2,16
3,13
4,13
5,6
6,17
7,29
8,18
9,13
10,9
11,13
12,12
13,12
14,8
15,7
16,11
17,8
18,15
19,8
20,12
21,13
22,12
23,15
24,4
25,8
26,8
27,4
28,9
29,7
30,2
31,8
32,4
33,6
34,6
35,6
36,4
37,6
38,5
39,6
40,4
41,6
42,5
43,3
44,3
45,1
46,5
47,7
48,1
49,4
50,4
51,8
52,6
53,6
54,5
55,2
56,4
57,6
58,2
59,3
60,7
61,2
62,3
63,3
64,7
65,3
66,1
67,4
68,5
69,5
70,4
71,5
72,2
73,6
74,5
75,2
76,1
77,2
78,2
79,1
80,2
81,2
83,1
85,1
86,1
87,2
88,3
90,5
91,6
92,4
93,2
94,1
95,2
96,4
97,4
98,4
99,3
100,2
102,2
