times,counts
-4,1
-3,2
-2,7
-1,7
0,11
1,17
2,13
3,19
4,13
5,20
6,22
7,20
8,19
9,18
10,17
11,9
12,15
13,17
14,22
15,5
16,15
17,16
18,9
19,20
20,18
21,11
22,12
23,22
24,25
25,20
26,25
27,15
28,27
29,18
30,27
31,27
32,23
33,20
34,20
35,20
36,21
37,32
38,17
39,25
40,26
41,18
42,28
43,23
44,33
45,19
46,21
47,33
48,21
49,16
50,20
51,28
52,31
53,27
54,29
55,20
56,17
57,21
58,29
59,31
60,32
61,15
62,32
63,31
64,32
65,20
66,19
67,21
68,26
69,20
70,20
71,14
72,11
73,24
74,24
75,19
76,18
77,18
78,15
79,12
80,14
81,10
82,14
83,13
84,9
85,12
86,10
87,7
88,9
89,7
90,8
91,6
92,3
93,6
94,7
95,11
96,12
97,3
98,8
99,7
100,3
102,1
